HEAD	PHRASE	FREQ
<M>	working <M> in towns	6
<M>	five coloured <M> from cape	6
<M>	five burly <M>	6
<M>	five bodied <M>	6
<M>	merely two <M>	6
stress	stress of <M>	6
strength	their strength to <M>	6
<M>	<M> crumble	6
strength	strength and <M>	6
<M>	working <M> in saxony	6
<M>	working <M> had	6
strength	no strength in <M>	6
strength	less strength than <M>	6
strength	insufficient strength of <M>	6
strength	entire union strength among <W>	6
<M>	<M> dare concerning capital	6
<W>	<W> with virus	6
<W>	<W> with vin	6
friends	intimate <M> friends	6
friends	his friends <M>	6
conflict	different <M> 's consciences conflict	6
conflict	conflict for <W>	6
conflict	<M> conflict	6
confidences	its <W> confidences	6
<M>	michael 's <M>	6
<M>	<M> debased	6
<M>	<M> debarred	6
<M>	<M> dear	6
<M>	<M> dead and beasts	6
<M>	<M> day was	6
<M>	<M> dates	6
strength	an authorized strength of <M>	6
strength	all strength of <M>	6
strength	<M> strength of her intellect	6
<M>	<M> decorated	6
<M>	<M> debating	6
<M>	five <M> out	6
friends	my straight <M> friends	6
<M>	mi5 <M>	6
<M>	metis <M>	6
<M>	message <M>	6
<M>	mess <M>	6
<W>	<W> within marriage	6
<W>	<W> within home	6
<W>	<W> with words	6
<W>	<W> with weights	6
<M>	womanish <M>	6
<M>	wizard lord 's <M>	6
<M>	wittiest <M> at bar	6
<M>	witted <M> from almshouse	6
<M>	five <M> near me	6
friends	three <M> friends	6
friends	their friends and <M>	6
friends	such friends to <M>	6
<M>	five <M> selected	6
<W>	<W> within structure	6
stream	an endless stream of <M>	6
strategy	sequential treatment strategy in <W>	6
strategies	career strategies for <W>	6
strategies	black <W> 's coping strategies	6
<M>	<M> demented	6
strangers	two strangers to <W>	6
strangers	strangers to <M>	6
<M>	<M> deported	6
<M>	wisest <M> of every age	6
<W>	<W> without pcos	6
confidence	<W> 's confidence	6
confidantes	no <W> confidantes	6
friendship	beautiful new friendship between <M>	6
friends	your close <M> friends	6
friends	united <W> friends	6
friends	truer friends than <W>	6
<M>	five <M> of infantry	6
<M>	five <M> of history	6
stranger	an absolute stranger to <M>	6
<M>	wisest <M> in it	6
<M>	wisest <M> among us	6
<W>	<W> work out	6
<M>	<M> did come	6
<M>	<M> dictate	6
story	three <W> 's story	6
story	story as <M>	6
story	sad story of <M>	6
<M>	wiser railroad <M> long	6
<M>	wiser <M> than giovanni	6
friendships	<W> 's romantic friendships	6
friendship	warm <W> friendship	6
<M>	five <M> in shushan palace	6
<M>	mighty <M> in pulpit	6
<M>	mighty <M> and wise	6
<M>	midway <M>	6
<M>	<M> did not live	6
<M>	<M> did not hesitate	6
<M>	<M> did not come	6
stork	<W> stork	6
stories	tragic stories of <W>	6
conductors	their conductors and <M> under their charge	6
<M>	five <M> chosen	6
<M>	five <M> in attendance	6
<M>	five <M> here	6
<M>	five <M> gave	6
friendships	friendships among <W>	6
<M>	mighty <M> punishing	6
stories	other <M> 's stories	6
<M>	wise <M> of village	6
<M>	wiseacre public <M> policy	6
<M>	wise young <M>	6
<M>	wise confiding <M> of london	6
<M>	wise <M> to undertake	6
<M>	wise <M> to place	6
<M>	wise <M> to friendships	6
<W>	<W> years and older	6
stories	four different stories of <W>	6
stories	<W> 's stories in bible	6
<M>	<M> disgusted	6
<M>	<M> disfigure	6
<M>	<M> discreet	6
conduct	good conduct of their <M>	6
conduct	good conduct of <M>	6
conduct	disorderly conduct of <W>	6
conduct	conduct of some <M>	6
<M>	mighty mean <M>	6
<M>	mighty <M> walked	6
confederate	<M> confederate	6
store	store for my <M>	6
stopping	stopping of <W>	6
<W>	ablest <W> could obtain	6
<W>	aa <W>	6
<M>	wise <M> or sages	6
<M>	wise <M> on both sides	6
<M>	five <M> and squaw	6
frock	<W> 's frock	6
frivolity	<W> frivolity could find	6
fright	fright <W>	6
friendships	intense friendships with <M>	6
<M>	five <M> down banks	6
stones	<M> stones	6
stomachs	<W> 's stomachs	6
stomach	stomach and jejunum in <M>	6
<W>	abstracts two <W>	6
<W>	about pregnant <W>	6
<W>	aboriginal <W> were	6
<M>	wise <M> of their time	6
<M>	wise <M> of persia	6
front	front of <M> 's quarters	6
front	front among <W>	6
<M>	military <M> in their place	6
<M>	military <M> and boys	6
conduct	all conduct of <M>	6
conduct	<W> sexual conduct	6
<M>	million unemployed <M>	6
<M>	wise <M> of our nation	6
stis	stis in <W>	6
sterility	sterility in <M>	6
sterility	hybrid <M> sterility	6
<M>	<M> do not boast	6
<M>	<M> do not appreciate	6
<M>	<M> do make	6
<M>	<M> do not keep	6
<M>	<M> do not identify	6
<M>	wise <M> of intellect	6
<M>	wise <M> of his party	6
<W>	account <W>	6
<M>	five <M> and dogs	6
<M>	million loving <M> rushing	6
<M>	million <M> in service under call	6
<M>	five <M> and chariots	6
<M>	five <M> aboard	6
stereotypes	traditional <W> stereotypes	6
<M>	<M> do not pray	6
<M>	wise <M> in our city think	6
<W>	active <W> in knights	6
<M>	wise <M> of community	6
<M>	wise <M> of china	6
<M>	wise <M> of all time	6
<M>	<M> do undressing	6
<M>	<M> do not worship	6
<M>	<M> do not take	6
steps	steps of <W>	6
steps	heavy <M> 's steps	6
steps	first steps of <M> into vice	6
step	step or lower in scale than <W>	6
step	every step by <M>	6
steel	steel and <M>	6
stealers	stealers of <M>	6
<M>	milo 's <M>	6
conditions	social conditions of <M>	6
conditions	relative conditions of <M>	6
conditions	prison conditions for <W>	6
conditions	just favorable conditions for <W>	6
frump	<M> frump	6
fruitflies	<W> fruitflies	6
<M>	fitting <M>	6
<M>	first white <M> known	6
<M>	first white <M> forced	6
<M>	minded <M> longed	6
<M>	minded <M> are	6
<M>	minded <M> and newspapers	6
<M>	<M> dollars	6
<M>	<M> does not like	6
<W>	adolescent minority <W>	6
<W>	adepts <W> of rank	6
<W>	addressing <W>	6
<M>	wise <M> like yourself	6
<M>	<M> does not accept	6
status	their <M> status	6
status	status of <W> in slavery among nations	6
<M>	<M> dram	6
<M>	wise <M> concerning	6
<M>	wise <M> bricks	6
conditions	certain conditions of <M>	6
conditions	all conditions and orders of <M>	6
conditions	<W> conditions	6
<M>	miniature <M>	6
functions	active <M> functions	6
functioning	<W> functioning	6
function	reproductive function of <W>	6
<M>	first frightened <M>	6
<W>	advancing <W>	6
<W>	advanced <W> of america	6
<M>	<M> down there in quarry	6
status	status of <W> 's health	6
status	socioeconomic status of <W>	6
status	relative status of <M>	6
<M>	<M> dressing up	6
<M>	<M> driven out	6
<M>	first cambridge <M> knew	6
<M>	first all <M>	6
<M>	first <M> to realize	6
functions	judicial functions of <M>	6
functions	her chief <W> functions	6
<M>	<M> drinkers	6
<M>	<M> drift	6
status	overall status of <W>	6
status	new status of <W>	6
status	lower social status than <M>	6
<M>	wise <M> and teachers	6
<W>	afghanistan 's <W>	6
condition	spiritual condition of <M>	6
condition	normal condition of <W>	6
condition	normal condition of <M>	6
<M>	first <M> of world	6
<M>	first <M> of his time	6
furies	furies than <M>	6
<M>	first course <M>	6
<W>	african american <W> became	6
<W>	african <W> in africa	6
<W>	african <W> as victims	6
<M>	<M> earth	6
<M>	<M> earnest	6
status	disadvantaged status of <W>	6
status	dependent status of <W>	6
<M>	<M> eke out	6
<M>	<M> ejaculating	6
<M>	<M> eighteen	6
condition	degraded condition of <W>	6
gain	weight gain among <W>	6
gain	corporeal gain to <M>	6
future	<W> 's future	6
<M>	first <M> or <M>	6
<M>	mindless <M> having	6
<M>	minded <M> trod	6
<M>	minded <M> of business	6
status	<W> 's unequal status	6
status	<W> 's status and opportunities	6
status	<W> 's occupational status	6
<M>	williamson 's <M>	6
<W>	african american <W> in study	6
<M>	first <M> of century	6
<M>	first <M> killed	6
galaxy	whole galaxy of <M>	6
<M>	minority wert <M> of <M>	6
<M>	minister 's <M>	6
condition	general condition of <M>	6
condition	destitute condition of <M>	6
<M>	<M> emigrated	6
<M>	<M> else	6
<M>	<M> eleven taken	6
status	<W> 's inferior legal status	6
status	<W> 's dependent status	6
<M>	<M> encompassed	6
<M>	<M> enclosed	6
<M>	wilde <M>	6
<W>	african american college <W>	6
<W>	african american american <W>	6
<W>	african american <W> worked	6
<M>	winded <M>	6
<M>	<M> eminent in country 's history	6
stature	stature of <W>	6
stature	stature of <M> thought	6
stature	its <W> stature	6
statues	twelve executed marble statues of <M>	6
<M>	<M> enfeebled	6
<M>	moderate <M> of all shades	6
gamblers	<M> gamblers	6
gallop	gallop as well as <M>	6
condition	condition of our <W>	6
<M>	missing <M> of any desire	6
condition	condition of <W> than any community	6
<M>	<M> end	6
statistics	statistics on <M>	6
<M>	wild <M> in world	6
<W>	ageing <W>	6
<W>	aged healthy <W>	6
<M>	first <M> in every be	6
<M>	first <M> in empire	6
gambling	gambling of <W>	6
gamblers	<W> pathological gamblers	6
condition	common condition in <M>	6
condition	better condition of his <M>	6
condition	actual condition of <W>	6
condition	<M> 's actual condition	6
condescension	condescension of <M>	6
<M>	<M> ennobled	6
<M>	<M> enough seem	6
<M>	<M> enough pray	6
<M>	<M> enough on board	6
states	future states of <M>	6
statements	statements from <W>	6
statement	statement from <M> and round	6
statement	respectful statement of <M>	6
state	such state of principle among <M>	6
state	state of wisdom with <M>	6
<M>	first <M> entered	6
<M>	first <M> enlisted	6
<M>	first 100 <M>	6
games	baseball games between <M>	6
game	subtle game of <M>	6
<M>	moderate <M> against wilkes	6
<M>	mock red <M>	6
<M>	mitred <M>	6
concupiscence	all concupiscence for <W>	6
concourse	large concourse of <W>	6
conclaves	conclaves of <M>	6
<M>	finished <M>	6
<M>	finest young <M> know	6
<M>	finest looking <M> saw	6
gametes	<M> gametes from cells	6
gametes	<M> 's gametes	6
<M>	first <M> greeted	6
state	state of our <M>	6
state	relative state of <M>	6
<M>	wicked <M> to whom happeneth	6
<W>	agitated <W>	6
<M>	wild <M> of stampedes	6
<M>	<M> envied	6
state	helpless state of <W>	6
state	continued unmarried state of <W>	6
state	backward state of <W>	6
state	<W> state	6
stars	stars of <M>	6
<W>	all <W> and most	6
<W>	alien <W> and children	6
<M>	wickedest <M> allowed	6
gang	<M> gang aft aglee	6
<M>	finest <M> of clan	6
<M>	finest <M> in ship	6
<M>	modern <M> whose	6
<M>	modern <M> scheme out	6
<M>	modern <M> of letters	6
<M>	moderate drinking <M>	6
<M>	moderate <M> wish	6
conclusion	conclusion for <W>	6
gang	small gang of <M>	6
<M>	fine big <M> one	6
concern	which concern all <M>	6
concern	particular concern to <W>	6
<M>	fine <M> of woodpecker	6
stars	<W> film stars	6
star	<M> movie star	6
<M>	wicked <M> of ahaziah	6
<M>	wicked <M> individually	6
<W>	all <W> are mounted	6
<W>	all <W> are following	6
<M>	<M> excellent	6
<M>	<M> exalt	6
<M>	<M> evil	6
standing	legal standing of <W>	6
<W>	all <W> children and property	6
<M>	fighting <M> of israel	6
gap	gender gap among <M>	6
<M>	fine <M> made	6
<M>	fine <M> at their head	6
<M>	finally <M>	6
<W>	all <W> as victims	6
standing	any standing among <M>	6
standards	moral standards of <M>	6
standards	ethical standards of <M>	6
standard	standard of morality amongst <M>	6
standard	moral standard of <M>	6
<M>	<M> excused	6
<M>	<M> extend	6
standard	even ordinary standard of <M>	6
standard	an ideal standard of <M>	6
standard	<M> 's standard	6
stance	<M> stance	6
stalker	<M> stalker	6
garden	sunny garden with <M>	6
garden	<W> 's garden	6
staff	whole staff of <M>	6
<M>	wholesale <M>	6
<M>	whole ten <M>	6
<W>	all <W> determined	6
<M>	<M> fated	6
staff	his <W> staff	6
staff	<W> academic staff in research	6
<M>	who could best interest <M> in past	6
<W>	all <W> give	6
<W>	all <W> fell	6
stacks	stacks of <M>	6
stable	stable of <M>	6
squads	their squads of <M>	6
squads	small squads of his <M>	6
conceits	false conceits of <M>	6
<M>	fighting <M> brought	6
<M>	fiftyfive <M>	6
concepts	concepts of <M>	6
conceptions	different conceptions of <M>	6
conceptions	<M> 's conceptions of friendship	6
conception	no conception with <M>	6
<M>	<M> feasted	6
squad	another squad of <M>	6
<M>	white cockatoo <M>	6
<M>	white <M> with indians	6
<M>	white <M> with guns	6
<W>	all <W> have done	6
<W>	all <W> have been	6
<M>	fifty more <M> than shannon	6
<M>	fifty good <M> in your place	6
garrison	his little garrison of <M>	6
garrison	garrison of eunuchs and <M>	6
garrison	entire garrison of <M>	6
concentrations	concentrations in <M>	6
concentration	concentration in <M>	6
<W>	all <W> had sat	6
spring	<W> ideal spring	6
spring	<M> spring to their feet in earnest	6
<M>	<M> fire	6
<M>	<M> flocking	6
<M>	<M> flee	6
<M>	<M> flayed	6
spread	spread of legends by <M>	6
spread	death spread to all <M>	6
<M>	white <M> visit	6
<M>	white <M> using	6
<M>	white <M> used	6
<M>	white <M> to west	6
<W>	all <W> in australia and suffrage	6
<W>	all <W> have possessed	6
<M>	<M> following his example	6
gates	gates of <M>	6
garrison	strong garrison of <M>	6
<M>	montgomery 's <M>	6
con	<M> con	6
sports	sports of <M> set	6
<M>	<M> for all sorts	6
<M>	white <M> standing	6
<M>	white <M> slept	6
<M>	white <M> seeking	6
<W>	all <W> in hintock	6
compound	an established compound and <M>	6
composure	composure of <M> inured	6
compositors	<W> compositors	6
<M>	fifty <M> with his fifty	6
<M>	fifty <M> to be enlisted	6
<M>	<M> for combat	6
<M>	<M> for anything	6
<M>	<M> for all time	6
sports	<W> 's college sports	6
sport	sport for <W>	6
<M>	<M> for decades	6
<M>	<M> for crimes were not	6
<M>	<M> for consideration	6
spoils	spoils of <M>	6
splendor	their splendor <W>	6
spitefullest	spitefullest of <M>	6
<W>	all <W> in universe	6
<W>	all <W> in simla	6
<M>	fifty <M> in all	6
gayety	gayety of <M>	6
<M>	fifty chosen <M>	6
comrades	their <W> comrades	6
compromise	compromise between <M>	6
<W>	all <W> in sample	6
<M>	white <M> to degree	6
<M>	white <M> think	6
<M>	<M> for emergencies	6
<M>	<M> for duties	6
<M>	<M> for doing	6
spirits	other <M> 's spirits	6
spirits	drooping spirits of <M>	6
<M>	white <M> riding	6
<M>	white <M> residing	6
<M>	white <M> on their island	6
<W>	all <W> irrespective	6
complications	complications of pregnancy in <W>	6
gender	<W> gender of nouns	6
gender	<M> displays gender	6
gazes	gazes of <M>	6
gaze	all <M> 's gaze	6
composition	composition between <M>	6
<W>	all <W> inside fort	6
<W>	all <W> in world was	6
<W>	all <W> in world had lost	6
spirits	any <W> spirits	6
spirits	<M> spirits of his mistress	6
spirit	spirit of my <M>	6
spirit	spirit of faction among their <M>	6
spirit	spirit in <M>	6
<M>	<M> for friends	6
<M>	<M> for freedom	6
<M>	fifty <M> from regiment	6
<M>	fifty <M> for police	6
<M>	fifty <M> at his disposal	6
<M>	more <M> and material	6
<M>	more <M> and generals	6
<M>	more <M> and cannon	6
<M>	more <M> against burgoyne	6
<M>	more <M> affected	6
compliment	how to compliment <W>	6
compliment	compliment <W>	6
<M>	fifty <M> and horses	6
<M>	fifthmonarchy <M>	6
genealogies	genealogies of <W>	6
compliance	<W> compliance	6
complexity	complexity of <M>	6
completeness	<M> completeness in work	6
complement	usual complement of <M>	6
spirit	her <M> spirit	6
spirit	fraternal spirit of <M>	6
spirit	compassionate spirit of all <M>	6
<M>	white <M> on continent	6
<M>	white <M> on coast	6
<M>	white <M> of our race	6
<M>	white <M> of hill	6
spirit	civic spirit of <M>	6
spirit	<W> spirit in raiment	6
<M>	<M> for grades	6
spirit	<M> spirit of protection in it	6
spirit	<M> spirit and energy	6
spinners	<M> spinners	6
spinets	jingling spinets and <W>	6
<M>	more <M> are required	6
complement	large complement of <M>	6
<M>	fifteen more <M>	6
generation	current generation of <W>	6
<M>	<M> for its preachers	6
<M>	<M> for instruction	6
<W>	all <W> of franchise	6
<W>	all <W> of cross	6
sphere	<W> sphere of influence	6
sphere	<M> 's sphere	6
<M>	<M> for living	6
<M>	<M> for lack	6
<M>	white <M> occupied	6
<M>	white <M> moving	6
<M>	white <M> meet	6
competitors	competitors among <M>	6
<M>	fifteen <M> month	6
<M>	fifteen <M> might be chosen	6
generation	his generation of <M>	6
<M>	fifteen suspected <M> of rank	6
complement	necessary complement of <M>	6
<M>	more <M> belonging	6
<M>	more <M> as well as whole	6
<M>	<M> for labor	6
spells	spells of <W>	6
speeches	speeches of <W>	6
<M>	<M> for murder	6
<M>	white <M> in villages	6
competition	no competition with <M>	6
<M>	fifteen <M> assembled	6
complement	<W> complement to polonaise	6
complaints	prevailing <W> complaints	6
complaints	former complaints about <W>	6
competitors	their <M> competitors	6
<W>	all <W> of piece	6
<W>	all <W> of my family	6
<M>	<M> for love	6
speech	speech poor <M> 's babies	6
<M>	<M> for pleasure	6
<M>	<M> for period	6
spectres	spectres of <M>	6
spectre	<W> spectre have seen	6
specter	specter of <W>	6
<W>	all <W> on stage	6
<W>	all <W> on ghauts	6
<W>	all <W> older	6
<W>	all <W> of utah	6
generations	earlier generations of <M>	6
generations	all generations of <M> have lived	6
<M>	more <M> from settlements to portions	6
<M>	more <M> from city	6
<M>	more <M> for their army	6
<M>	more <M> employed	6
<M>	more <M> elected	6
<M>	more <M> could use	6
competitiveness	<M> competitiveness	6
<W>	all <W> of taste	6
<M>	white <M> killing	6
<M>	<M> for power	6
<M>	<M> for stations	6
<M>	<M> for size	6
<M>	<M> for remuneration	6
specks	tiny specks of <M>	6
specimens	urine specimens from <W>	6
<M>	fewer <M> in battle than any monarch	6
<M>	fewe <M>	6
<M>	few young <M> wearing	6
generations	living generations of <M>	6
competition	competition in <M>	6
<M>	more <M> in wheat	6
competition	<M> sexual competition	6
competition	<M> competition for access	6
<M>	fierce <M> form	6
<M>	fewer white <M>	6
<M>	few white <M> of character	6
<M>	more <M> out are set	6
generations	new generations of <W>	6
<M>	fewer <M> than their antagonists	6
<M>	fewer <M> of ability	6
specimen	<M> specimen of bird	6
<M>	white <M> in natal	6
<W>	all <W> past menopause	6
<M>	white <M> in africa	6
