HEAD	PHRASE	FREQ
<W>	<W> and journalism	5
<W>	<W> and inhabitants	5
<W>	<W> and lawyers	5
roles	all the <W> 's roles	5
<W>	<W> and common	5
<W>	<W> and clients	5
<W>	<W> and difference	5
<W>	<W> and demons	5
<W>	<W> and dress	5
<W>	<W> and diseases	5
<W>	<W> and disability	5
<W>	<W> and enemies	5
<W>	<W> and empire	5
<W>	<W> and elephants	5
<W>	<W> and dysfunction	5
<W>	<W> and especially	5
<W>	<W> and gear	5
<W>	<W> and gaming	5
<W>	<W> and first	5
roles	roles between <M>	5
roles	our roles as <M>	5
roles	nontraditional roles for <W>	5
roles	multiple roles on <W> 's health	5
roles	gender roles for <W>	5
roles	family roles for <W>	5
<W>	<W> and brutes	5
<W>	<W> and challenges	5
<W>	<W> and cats	5
<W>	<W> and categories	5
<W>	<W> and churches	5
<W>	<W> and children with the baskets	5
<W>	<W> and children not	5
<W>	<W> and children from the village	5
<W>	<W> and children during the bombardment	5
<W>	<W> and children alike	5
roles	the leadership roles of <W>	5
roles	the gender roles of <W>	5
roles	the gender roles of <M>	5
roles	the changing roles of <M>	5
roles	strong roles for <W>	5
<W>	<W> and accommodation	5
<W>	<W> and <W> 's movements	5
<W>	<W> and analysis	5
<W>	<W> and agriculture	5
<W>	<W> and age	5
<W>	<W> and africans	5
<W>	<W> and beings	5
<W>	<W> and bachelors	5
<W>	<W> and automobiles	5
<W>	<W> and attitudes	5
<W>	<W> and attendants	5
roles	the roles of the <W>	5
roles	the roles for <M>	5
roles	the public roles of <W>	5
<W>	<W> aging	5
<W>	<W> against him	5
<W>	<W> again	5
<W>	<W> after years	5
<W>	<W> allowing	5
<W>	<W> aim	5
<W>	<W> aided	5
<W>	<W> always tempered	5
<W>	<W> and <W> 's health	5
roll	the roll of <W>	5
roll	that roll of dead <M> 's drums	5
roles	these <W> 's roles	5
<W>	<W> about the company	5
<W>	<W> about issues	5
<W>	<W> about whose	5
<W>	<W> accomplished	5
<W>	<W> accompanying	5
<W>	<W> acknowledge	5
<W>	<W> accuse	5
<W>	<W> across race	5
<W>	<W> adhering	5
<W>	<W> adhere	5
<W>	<W> after cancer	5
<W>	<W> adrift	5
<W>	90 percent <W>	5
<W>	<W> 've come	5
<W>	<M>.3 <W>	5
<W>	<W> 27	5
<W>	<W> 16	5
<W>	<W> 14	5
<W>	<W> 've made	5
<W>	<W> a hater	5
<W>	<W> a firm	5
<W>	<W> 50	5
<W>	<W> about disease	5
<W>	<W> abort	5
<W>	<W> a voice	5
<W>	316 <W>	5
room	room in literature for both <M>	5
room	room in germany for <M>	5
room	room for all <M>	5
room	no room for these <M>	5
room	more room for the <M>	5
room	ample room for <M>	5
<W>	450 <W> and children	5
<W>	53 <W> with cancer	5
<W>	50 working <W>	5
<W>	70,000 <W>	5
<W>	80 percent <W>	5
<W>	750 <W>	5
<W>	92 <W>	5
<W>	90,000 <W>	5
<W>	20,000 <W> and children	5
<W>	20 but <W>	5
room	the <M> locker room	5
room	the <M> 's room beyond	5
<W>	22,000 <W>	5
<W>	217 <W>	5
<W>	207 <W>	5
<W>	246 <W>	5
<W>	238 <W>	5
<W>	30,000 heroic <W> are serving	5
<W>	3 <W> and man	5
<W>	3637 <W>	5
<W>	347 pregnant <W>	5
<W>	32,000 <W>	5
<W>	1871 <W>	5
<W>	1830 beautiful polish <W>	5
<W>	182 <W>	5
<W>	180,000 <W>	5
<W>	176 <W>	5
room	the room near the <W>	5
room	the courthouse <M> 's room	5
<W>	1976 <W>	5
<W>	1971 <W>	5
<W>	1918 <W>	5
<W>	1912 <W>	5
<W>	191 <W>	5
<W>	2.4 <W>	5
<W>	1999 <W>	5
<W>	2003 <W>	5
<W>	1,100 <W>	5
<W>	1,000 unmarried <W>	5
rooms	rooms for the <M>	5
roommate	a <M> roommate	5
room	the room with these <M>	5
<W>	116 <W>	5
<W>	115 <W>	5
<W>	13 the <W>	5
<W>	127 <W>	5
<W>	155,000 <W>	5
<W>	17,000 <W>	5
<W>	17 <W> and children	5
<W>	1895 <W>	5
<W>	1879 <W>	5
<M>	your respectable <M>	5
<M>	your purpose <M> of knowledge	5
<M>	your punctual <M> of business hurrying	5
roster	the roster of <M>	5
<M>	your western <M>	5
<M>	your young <M> for your girls	5
<W>	1,000 <W> age	5
<W>	1 0 <W>	5
<W>	100 000 <W> per year	5
<W>	1,300 <W>	5
<W>	1,243 <W>	5
<M>	your <M> to assist	5
row	a single row of <M>	5
rout	to rout them with <M>	5
<M>	your considerable <M> in america	5
<M>	your cocoanut <M> for certain	5
<M>	your best <M> on the job	5
<M>	your fifteen <M>	5
<M>	your fastest <M>	5
<M>	your meek <M>	5
<M>	your little <M>	5
<M>	your hieland <M>	5
<M>	your ten <M> in pairs	5
<M>	your southern <M>	5
<M>	your slain <M>	5
<M>	your six extra <M>	5
<M>	your <M> in line	5
<M>	your <M> for my clerk	5
<M>	your <M> and teams	5
row	the first row of <M>	5
<M>	your <M> ready	5
<M>	your <M> prepared	5
<M>	your <M> or slave	5
<M>	your <M> on horses	5
<M>	your <M> on horseback	5
<M>	your <M> on board	5
<M>	your <M> of pleasure	5
<M>	your <M> wish	5
<M>	your <M> to spots	5
<M>	your <M> to dieppe	5
rows	whole rows of <M>	5
rows	encircling rows of <M>	5
<M>	younger <M> to carry	5
<M>	younger <M> than himself	5
<M>	younger <M> originating	5
<M>	younger <M> of ability	5
<M>	younger <M> had	5
<M>	younger <M> from ones	5
<M>	younger <M> felt	5
<M>	your <M> and ours	5
<M>	your 200,000 <M>	5
<M>	your <M> in order	5
<M>	young <M> with the fire	5
<M>	young <M> with prospects	5
<M>	young <M> with money	5
ruin	the ruin of <M> sponges on	5
rugs	rugs and cushions for the <W>	5
rudeness	the rudeness of <M> 's sight	5
royalty	the <W> royalty craved	5
<M>	young <M> to assist	5
<M>	young <M> to acquire	5
rule	rule by <W>	5
rule	all <M> rule	5
rule	a rule for all <M>	5
rule	<M> rule by reason	5
<M>	young <M> understood	5
<M>	young <M> undergoing	5
<M>	young <M> under the age	5
<M>	young <M> together	5
<M>	young <M> will be	5
<M>	young <M> were not druids	5
<M>	young <M> were determined	5
<M>	young <M> with ambitions	5
<M>	young <M> without means	5
<M>	young <M> with the religion	5
<M>	young <M> saying	5
<M>	young <M> say	5
ruler	a natural ruler over <M>	5
rule	this <W> rule	5
rule	the rule for the <W>	5
<M>	young <M> studied	5
<M>	young <M> starting out	5
<M>	young <M> show	5
<M>	young <M> shouting	5
<M>	young <M> than children	5
<M>	young <M> talked	5
<M>	young <M> to the music	5
<M>	young <M> to the end	5
<M>	young <M> to play	5
<M>	young <M> to handle	5
<M>	young <M> of principles	5
<M>	young <M> of occupations	5
ruler	every ruler of <M> since began	5
<M>	young <M> of that age	5
<M>	young <M> of stomach	5
<M>	young <M> of the future	5
<M>	young <M> of the fashion	5
<M>	young <M> on the eve	5
<M>	young <M> on had not arrived	5
<M>	young <M> on fire	5
<M>	young <M> paying	5
<M>	young <M> resided	5
<M>	young <M> remain	5
<M>	young <M> ranging	5
<M>	young <M> selected	5
<M>	young <M> seek	5
rumble	the rumble and <M>	5
ruling	the ruling of <M>	5
rules	the <M> 's rules	5
rulers	these rulers of <M>	5
<M>	young <M> looked	5
<M>	young <M> like yourself	5
<M>	young <M> of abilities	5
<M>	young <M> my age	5
<M>	young <M> meets	5
<M>	young <M> of backgrounds	5
<M>	young <M> of an nature	5
<M>	young <M> of an disposition	5
<M>	young <M> of america	5
<M>	young <M> of lucien 's stamp	5
<M>	young <M> of his kind	5
<M>	young <M> of promise can help	5
run	the <M> ' ud run	5
rumble	the rumble of <M>	5
<M>	young <M> in couples	5
<M>	young <M> in conditions	5
<M>	young <M> in india	5
<M>	young <M> in germany	5
<M>	young <M> in the area	5
<M>	young <M> in studios	5
<M>	young <M> in prison	5
<M>	young <M> in their stage	5
<M>	young <M> in the group	5
<M>	young <M> in the country	5
<M>	young <M> influenced	5
<M>	young <M> in uniform in milan	5
<M>	young <M> in this place	5
<M>	young <M> like me	5
rush	a general rush of the <M>	5
runs	6000 <M> runs	5
<M>	young <M> have taken	5
<M>	young <M> have completed	5
<M>	young <M> have come	5
<M>	young <M> have become	5
<M>	young <M> in business	5
<M>	young <M> in brazil	5
<M>	young <M> in boston	5
<M>	young <M> in boots	5
<M>	young <M> in areas	5
<M>	young <M> in a hurry	5
<M>	young <M> how	5
rush	the valorous rush of the <W>	5
rush	the rush of <W>	5
rush	a rush of the <W>	5
rush	a rush of the <M>	5
<M>	young <M> from far	5
<M>	young <M> from the streets	5
<M>	young <M> from the school	5
<M>	young <M> from the families	5
<M>	young <M> from the county	5
<M>	young <M> given	5
<M>	young <M> generally	5
<M>	young <M> gathering	5
<M>	young <M> had participated	5
<M>	young <M> had never been	5
<M>	young <M> had died	5
<M>	young <M> had brought	5
<M>	young <M> crowding	5
<M>	young <M> could dance	5
<M>	young <M> copied	5
<M>	young <M> converted	5
sacrifice	a considerable sacrifice of <M>	5
rustle	the rustle of <W> 's gowns	5
rustics	<W> rustics in germany	5
<M>	young <M> endowed	5
<M>	young <M> drink	5
<M>	young <M> dissatisfied	5
<M>	young <M> did not know	5
<M>	young <M> facing	5
<M>	young <M> for the part	5
<M>	young <M> for the army	5
<M>	young <M> for pursuits	5
<M>	young <M> for professions	5
sacrifice	the sacrifice of a <W>	5
sacrifice	the <W> sacrifice	5
<M>	young <M> at times	5
<M>	young <M> at our universities	5
<M>	young <M> at large	5
<M>	young <M> at his age	5
<M>	young <M> at banquets	5
<M>	young <M> between seventeen	5
<M>	young <M> better	5
<M>	young <M> attracted	5
<M>	young <M> can not afford	5
<M>	young <M> can make	5
<M>	young <M> bursting	5
<M>	young <M> despise	5
<M>	young <M> days	5
<M>	young <M> dancing	5
saddles	their <M> 's saddles	5
saddles	the saddles of the <W>	5
sacrifices	such enormous sacrifices of <M>	5
<M>	young <M> and citizens	5
<M>	young <M> and brothers	5
<M>	young <M> and adolescents	5
<M>	young <M> and their families	5
<M>	young <M> at	5
<M>	young <M> assembled	5
<M>	young <M> are seeking	5
<M>	you brave <M>	5
<M>	you boston <M>	5
safety	the safety of our <M>	5
<M>	you hudson bay <M>	5
<M>	you good <M>	5
<M>	you drinking <M>	5
<M>	you common <M>	5
<M>	you three young <M>	5
<M>	you strong <M>	5
<M>	you southern <M>	5
<M>	you wise <M> of the world	5
<M>	young <M> and	5
<M>	young <M> aided	5
<M>	young <M> acting	5
<M>	ye kent <M> know	5
<M>	ye <M> of war	5
<M>	ye <M> of understanding	5
sailors	other <M> 's sailors	5
sailor	a <W> sailor	5
sages	the sages and <M>	5
sagacity	the <W> sagacity takes	5
safety	the safety of their <W>	5
<M>	yelling <M> at the end	5
<M>	you <M> accuse	5
<M>	you <M> of the army	5
<M>	you <M> of england	5
<M>	you <M> listening	5
<M>	you city <M>	5
<M>	wounded <M> passing	5
<M>	wounded <M> in his house	5
<M>	wounded <M> from the field	5
saint	that <W> saint	5
saint	some <M> saint	5
sailors	the sailors as <M>	5
<M>	wounded several <M> and horses in our escort	5
<M>	y. some <M>	5
<M>	ye scornful <M> rule	5
saints	the <M> saints	5
<M>	wise <M> to strive	5
<M>	wiser <M> than myself	5
<M>	wiser <M> have preceded	5
<M>	wittier <M> for his own	5
<M>	working <M> drank	5
<M>	working <M> betted	5
<M>	working <M> at the school	5
<M>	working <M> and their families	5
<M>	working <M> of science	5
<M>	working <M> having	5
<M>	worthy <M> in the world	5
<M>	wounded <M> with eyes	5
<M>	wounded <M> whose	5
<M>	wise <M> endued	5
sake	the sake of a <W>	5
saints	three <W> saints	5
saints	these <W> saints	5
saints	the holy saints and <M>	5
<M>	wise <M> of a nation	5
<M>	wise <M> in those days	5
<M>	wise <M> in the world	5
<M>	wise <M> in the orchestra	5
<M>	wise <M> has seemed	5
<M>	wise <M> of the past	5
<M>	wise <M> of the faces	5
<M>	wise <M> of state	5
<M>	wise <M> of every description	5
<M>	wise <M> of all nations	5
sake	the sake of those <M>	5
sake	the sake of their <W>	5
sake	the sake of my <W>	5
sake	the sake of all <W>	5
<M>	wild <M> leaped	5
<M>	wild <M> caught	5
<M>	wickeder <M> than himself	5
<M>	wild <M> whose	5
<M>	wise <M> and lawyers	5
<M>	wise <M> half	5
<M>	white <M> married	5
<M>	white <M> operating	5
<M>	white <M> were born	5
<M>	white <M> was	5
<M>	white <M> wanting	5
<M>	who <M>	5
<M>	why one <M>	5
<M>	why <M>	5
<M>	who haul <M> to	5
<M>	wicked <M> there	5
<M>	wicked <M> scorn	5
<M>	wicked <M> are	5
<M>	white <M> in relations	5
<M>	white <M> in particular	5
<M>	white <M> in india	5
salmon	a large <M> salmon	5
sales	sales of dead <M> 's effects	5
sale	to sale the <W>	5
<M>	white <M> making	5
<M>	white <M> like m	5
<M>	white <M> in this country	5
<M>	white <M> in the valley	5
<M>	white <M> on their ground	5
<M>	white <M> older	5
<M>	white <M> of stock	5
<M>	white <M> of nations	5
<M>	white <M> marrying	5
<M>	white <M> calling	5
<M>	white <M> between the ages	5
<M>	white <M> as	5
salutations	the salutations of the <M>	5
<M>	white <M> go	5
<M>	white <M> gathering	5
<M>	white <M> from whippin	5
<M>	white <M> flooded	5
<M>	white <M> fight	5
<M>	white <M> in communities	5
<M>	white <M> have returned	5
<M>	white <M> have come	5
<M>	white <M> in the neighborhood	5
<M>	white <M> in the interior	5
<M>	white <M> in the group	5
<M>	white <M> in suits	5
<M>	which <M> are	5
<M>	which <M> and all animals possess	5
salvation	the mere individual salvation of <M>	5
salvation	salvation for all <M>	5
salvation	all <M> 's salvation	5
<M>	which most <M>	5
<M>	which knit <M>	5
<M>	white <M> and a fort	5
<M>	white <M> armed	5
<M>	white <M> and their property	5
<M>	white <M> and their porters	5
<M>	white <M> and soldiers	5
<M>	white <M> and slaves	5
<M>	white <M> dominated	5
sample	a clinical sample of <W>	5
sameness	the sameness of <M>	5
salvation	the salvation of our <M>	5
<M>	what can possibly respect <M> take	5
<M>	what average <M>	5
<M>	what wicked <M>	5
<M>	what medical <M>	5
<M>	what helpless creatures <M>	5
<M>	whereas all other <M> in adam	5
<M>	which <M> desire	5
<M>	we <M> of the class	5
<M>	we <M> of learning	5
<M>	we <M> of capri	5
<M>	we <M> are made	5
<M>	we private <M>	5
<M>	we old <M> of the whitefish	5
<M>	we two unsupported <M>	5
<M>	wealthy <M> in the city	5
<M>	wealthy <M> have done	5
<M>	wealthy <M> bought up	5
<M>	western <M> and manners	5
<M>	were <M> as shorty	5
<M>	virtually all the <M>	5
<M>	violent <M> with whips	5
<M>	visiting <M> in their rooms	5
<M>	virtuous <M> in all nations	5
<M>	wanting <M> will answer	5
<M>	wayfaring <M> have perished	5
<M>	was <M>	5
<M>	valiant <M> whose	5
<M>	various <M> of note	5
<M>	very <M> dominated	5
<M>	victorian <M> of science	5
satire	boileau 's satire against <W>	5
satiation	satiation in <M>	5
satellites	not the satellites of <M>	5
sarcoma	kaposi 's sarcoma in <M>	5
sandals	tied sandals of the <M>	5
<M>	up <M> having	5
<M>	unwounded <M> of all corps	5
<M>	us <M> of the abilities	5
<M>	us <M> from the fleet	5
<M>	useful <M> and institutions	5
<M>	vain <M> upon the deity	5
<M>	useful <M> possess	5
satisfaction	a satisfaction to the <M>	5
satires	triumphant satires on <M>	5
<M>	unshod <M> with their gallowses	5
<M>	unsuccessful <M> spend	5
<M>	unstinted <M> and material to produce	5
save	save for the <W>	5
savants	savants and <M>	5
<M>	ungenerous <M> of wealth	5
<M>	unhorsed <M> in armor	5
<M>	union <M> in the towns	5
<M>	union <M> in employing	5
<M>	union <M> and negroes	5
<M>	two young <M> seemed	5
sawfly	the <W> sawfly	5
saviour	this saviour of <M>	5
<M>	tyrannous <M> lived	5
<M>	two young negro <M>	5
<M>	unburied <M> do	5
<M>	unemployed <M> to work	5
<M>	two young <M> at table	5
<M>	two wretched <M>	5
<M>	two wonderful <M>	5
scales	the <W> scales	5
scale	the same wage scale as <M>	5
scale	the <M> scale	5
scale	one scale for <W>	5
<M>	two young <M> had arrived	5
<M>	two young <M> from the village	5
<M>	two young <M> from county traveled	5
<M>	two young <M> from america	5
<M>	two young <M> in costume	5
<M>	two young <M> in	5
<M>	two young <M> working	5
<M>	two young <M> worked	5
<M>	two such <M> as these	5
scarcity	the relative scarcity of <W>	5
scarcity	no scarcity of <M>	5
scarcity	a certain scarcity of <M>	5
scandalizing	the scandalizing of <W>	5
scalps	the scalps of their <W>	5
<M>	two time <M>	5
<M>	two unrelated <M>	5
<M>	two unmarried <M>	5
<M>	two unfortunate <M>	5
<M>	two trained <M> for years	5
<M>	two white <M> in the service	5
<M>	two white <M> for opening	5
<M>	two white <M> and an indian	5
<M>	two young <M> bearing	5
<M>	two proud <M>	5
<M>	two princeton <M>	5
scent	a <M> scent	5
scenes	new scenes and <M>	5
<M>	two sane <M> in a madhouse	5
<M>	two sane <M>	5
<M>	two sa <M>	5
<M>	two running <M>	5
<M>	two robed <M>	5
<M>	two slave <M>	5
<M>	two seated <M>	5
<M>	two scotland yard <M>	5
<M>	two slovenly house <M>	5
<M>	two surly looking <M>	5
<M>	two such worthy <M>	5
<M>	two such handsome <M>	5
<M>	two other <M> of ability	5
<M>	two ordinary looking <M>	5
schemes	the schemes of the <M>	5
schemes	the laid schemes of <M>	5
sceptre	even a <W> sceptre	5
scepticism	the civil scepticism of some <M>	5
scent	his clean <M> scent	5
<M>	two passionate <M>	5
<M>	two paid <M>	5
<M>	two oxford <M>	5
<M>	two other wounded <M>	5
<M>	two other living <M> alone	5
<M>	two other christian <M> had been afflicted	5
<M>	two red cross clad <M>	5
<M>	two race track <M>	5
<M>	two public <M> opposite	5
<M>	two gifted <M>	5
<M>	two honorable <M>	5
<M>	two hearted <M>	5
<M>	two known <M> whose	5
<M>	two industrious <M>	5
<M>	two illustrious <M>	5
<M>	two literary <M> of ability	5
<M>	two like <M>	5
<M>	two moderate <M>	5
<M>	two miserable <M>	5
<M>	two noble <M>	5
<M>	two nice young <M>	5
<M>	two nearby <M> continued	5
<M>	two native <M>	5
<M>	two other <M> on this beach	5
<M>	two christian <M>	5
<M>	two cavalry <M>	5
<M>	two cambridge <M>	5
<M>	two corps <M>	5
<M>	two confidence <M>	5
<M>	two condemned <M>	5
<M>	two colored <M> approaching	5
<M>	two clothed young <M>	5
<M>	two clothed <M> enjoying	5
<M>	two enormous <M>	5
<M>	two educated young <M>	5
<M>	two fierce looking <M>	5
<M>	two famous literary <M>	5
<M>	two guilty <M>	5
<M>	two grave <M> with features	5
<M>	two <M> with their heads	5
<M>	two <M> with the principles	5
<M>	two <M> with the name	5
<M>	two <M> with ropes	5
<M>	two <M> with revolvers	5
<M>	two ablebodied <M>	5
<M>	two <M> wrestling	5
<M>	two <M> would like	5
<M>	two <M> worthy	5
<M>	two <M> workin	5
<M>	two armed <M> on an enterprise	5
<M>	two african american <M>	5
<M>	two active young <M>	5
<M>	two brave young <M>	5
<M>	two blue <M>	5
<M>	two bald <M>	5
<M>	two <M> to help	5
<M>	two <M> to gag	5
<M>	two <M> to each team	5
<M>	two <M> to cross	5
school	the school for <W>	5
<M>	two <M> to spy	5
<M>	two <M> under the conditions	5
<M>	two <M> two	5
<M>	two <M> turning	5
<M>	two <M> was believed	5
<M>	two <M> were rocking	5
<M>	two <M> with a wagon	5
<M>	two <M> with a jack	5
<M>	two <M> will be remembered	5
<M>	two <M> with levers	5
<M>	two <M> with her	5
<M>	two <M> represented	5
<M>	two <M> regarded	5
<M>	two <M> reached	5
<M>	two <M> say	5
<M>	two <M> sitting and	5
<M>	two <M> simultaneously	5
<M>	two <M> side	5
<M>	two <M> shut up	5
<M>	two <M> show	5
<M>	two <M> served	5
<M>	two <M> stationed	5
<M>	two <M> to build	5
<M>	two <M> to back	5
<M>	two <M> to accompany	5
<M>	two <M> than one	5
<M>	two <M> to kill	5
scientists	other <W> scientists	5
sciences	the sciences of <M>	5
<M>	two <M> on the job	5
<M>	two <M> on the island	5
<M>	two <M> on the board	5
<M>	two <M> on the bank	5
<M>	two <M> on sentry	5
<M>	two <M> on one	5
<M>	two <M> only felt	5
<M>	two <M> one	5
<M>	two <M> on you	5
<M>	two <M> original	5
<M>	two <M> or boys	5
<M>	two <M> representing	5
<M>	two <M> of merit	5
<M>	two <M> of letters	5
<M>	two <M> of honour	5
scope	the scope of <W>	5
<M>	two <M> of that name	5
<M>	two <M> of that country to join	5
<M>	two <M> of temperaments	5
<M>	two <M> of talents	5
<M>	two <M> of quality	5
<M>	two <M> of the garrison	5
<M>	two <M> of the family	5
<M>	two <M> of the company	5
<M>	two <M> off	5
<M>	two <M> of your camp	5
<M>	two <M> of those	5
<M>	two <M> of the type	5
score	only a score of <M>	5
score	nearly a score of <W>	5
score	another score of <M>	5
<M>	two <M> leading	5
<M>	two <M> knows	5
<M>	two <M> lit	5
<M>	two <M> near the corner	5
<M>	two <M> more on the occasion	5
<M>	two <M> of daring	5
<M>	two <M> of countries	5
<M>	two <M> of classes	5
<M>	two <M> of address	5
<M>	two <M> of a exterior	5
<M>	two <M> of possible the capacity	5
<M>	two <M> of minds similar	5
<M>	two <M> of mind	5
score	two score of <W>	5
score	the score by all <M>	5
<M>	two <M> in the attack	5
<M>	two <M> in pursuit	5
<M>	two <M> in plaids	5
<M>	two <M> in the distance	5
<M>	two <M> in the direction	5
<M>	two <M> in the company caused	5
<M>	two <M> in the woods	5
<M>	two <M> in the stern	5
<M>	two <M> in the midst	5
<M>	two <M> in the garb	5
<M>	two <M> in the front	5
<M>	two <M> in tuxedos	5
<M>	two <M> in trousers	5
<M>	two <M> in this city can make	5
<M>	two <M> had not observed	5
scores	scores for <W>	5
