Concept	PROP_W	TOTAL_GEN_FREQ
trophy [men/male/women/female]	0.8666666666666667	315
troublesome for [men/male/women/female]	0.7378048780487805	164
true [men/male/women/female] friend	0.6625766871165644	163
true for [men/male/women/female]	0.6489579076420107	14682
true in [men/male/women/female]	0.6358490566037736	530
trusting [men/male/women/female]	0.6313253012048192	830
tswana [men/male/women/female]	0.6924829157175398	439
tube [men/male/women/female]	0.8211227402473834	1051
tubercular [men/male/women/female]	0.6573426573426573	143
tudor [men/male/women/female]	0.8742304309586632	2274
tumor of [men/male/women/female]	0.6153846153846154	130
tunisian [men/male/women/female]	0.9002143831611772	5131
turkey [men/male/women/female]	0.7321428571428571	336
turkish [men/male/women/female]	0.7843785265194261	24812
turkish cypriot [men/male/women/female]	0.8668831168831169	308
turkmen [men/male/women/female]	0.9273049645390071	564
turn of [men/male/women/female]	0.6076923076923076	130
turnout of [men/male/women/female]	0.8365122615803815	367
turnover in [men/male/women/female]	0.7060439560439561	364
tuscan [men/male/women/female]	0.7882882882882883	222
tuscarora [men/male/women/female]	0.6287878787878788	132
tutsi [men/male/women/female]	0.8710147273021525	6179
twentieth century [men/male/women/female]	0.8342832091188075	2281
twothirds of [men/male/women/female]	0.706081081081081	296
type and [men/male/women/female]	0.6257668711656442	163
type in [men/male/women/female]	0.6278688524590164	610
typical [men/male/women/female] character	0.6814814814814815	135
typical [men/male/women/female] occupation	0.6390977443609023	133
typical [men/male/women/female] role	0.6509090909090909	275
typical for [men/male/women/female]	0.6427576601671309	1436
ucla [men/male/women/female]	0.7844546048334422	1531
uconn [men/male/women/female]	0.7514792899408284	507
ugandan [men/male/women/female]	0.8733723958333334	3072
ugly old [men/male/women/female]	0.6493055555555556	864
ukrainian [men/male/women/female]	0.8152264057057556	6029
ultrasound in [men/male/women/female]	0.8042328042328042	378
unacceptable for [men/male/women/female]	0.7104972375690608	905
unaccompanied [men/male/women/female]	0.7959260656356092	2651
unaccompanied young [men/male/women/female]	0.7151162790697675	172
unaffected [men/male/women/female]	0.7717842323651453	964
unattainable [men/male/women/female]	0.6408209806157354	877
unattractive [men/male/women/female]	0.6708719851576994	2695
unaware [men/male/women/female]	0.6037735849056604	159
unaware of [men/male/women/female]	0.7621621621621621	185
unborn [men/male/women/female] child	0.6055045871559633	109
unbridled [men/male/women/female] sexuality	0.8278388278388278	273
unc [men/male/women/female]	0.7105263157894737	266
unchanged for [men/male/women/female]	0.6095890410958904	146
unchaste [men/male/women/female]	0.9463414634146341	1230
unclad [men/male/women/female]	0.7246376811594203	207
unclothed [men/male/women/female]	0.6372093023255814	645
uncommon [men/male/women/female]	0.7087776866283839	2438
uncommon for [men/male/women/female]	0.6402777777777777	5760
uncontrollable [men/male/women/female]	0.6615384615384615	195
uncontrolled [men/male/women/female] sexuality	0.8668730650154799	323
unconventional [men/male/women/female]	0.8432769367764915	1123
uncut [men/male/women/female]	0.6307692307692307	195
underage [men/male/women/female]	0.8160919540229885	783
underclass [men/male/women/female]	0.6170212765957447	376
undercut [men/male/women/female]	0.652046783625731	342
underemployment of [men/male/women/female]	0.7098765432098766	162
underestimate [men/male/women/female]	0.8553921568627451	408
undergarment for [men/male/women/female]	0.7044534412955465	247
undergraduate [men/male/women/female]	0.7520927237604637	7765
undergraduate [men/male/women/female] student	0.6890547263681592	402
undernourished [men/male/women/female]	0.8080094228504122	849
underpaid [men/male/women/female]	0.6778242677824268	478
underprivileged [men/male/women/female]	0.8913934426229508	1464
underrepresentation of [men/male/women/female]	0.9818744002558908	9379
underrepresented [men/male/women/female]	0.8108747044917257	423
underserved [men/male/women/female]	0.9620876415558838	2031
undersigned [men/male/women/female]	0.73	200
understanding for [men/male/women/female]	0.7261146496815286	157
understanding of [men/male/women/female]	0.7541838561531875	25694
understood [men/male/women/female]	0.9295238095238095	1050
undertaking for [men/male/women/female]	0.7101449275362319	138
underwear [men/male/women/female]	0.6341463414634146	123
underweight [men/male/women/female]	0.9249404289118348	2518
undifferentiated [men/male/women/female]	0.6312056737588653	141
undocumented [men/male/women/female]	0.8248361252731246	2746
undocumented immigrant [men/male/women/female]	0.9213893967093236	547
undoing of [men/male/women/female]	0.9165217391304348	1150
undressing [men/male/women/female]	0.8412698412698413	252
unemployed [men/male/women/female] worker	0.7094017094017094	234
unemployed married [men/male/women/female]	0.601010101010101	198
unemployment [men/male/women/female]	0.6206896551724138	174
unemployment and [men/male/women/female]	0.7171052631578947	152
unenfranchised [men/male/women/female]	0.6740088105726872	227
unescorted [men/male/women/female]	0.9650122050447518	1229
unexposed [men/male/women/female]	0.8021108179419525	758
unfair for [men/male/women/female]	0.7023809523809523	252
unfinished [men/male/women/female]	0.6086956521739131	230
unfit for [men/male/women/female]	0.6069114470842333	463
unfulfilled [men/male/women/female]	0.7511111111111111	225
unhappiness of [men/male/women/female]	0.6584022038567493	726
unhealthy for [men/male/women/female]	0.7216828478964401	309
unidentified [men/male/women/female] body	0.6683937823834197	193
unified [men/male/women/female]	0.8916666666666667	480
uniformed [men/male/women/female] police	0.6858974358974359	156
uninfected [men/male/women/female]	0.6836861768368617	2409
uninhibited [men/male/women/female]	0.873015873015873	315
uninsured [men/male/women/female]	0.9166666666666666	1560
union and [men/male/women/female]	0.8387096774193549	2077
union for [men/male/women/female]	0.9432580841976815	1639
union of [men/male/women/female]	0.8468003084040092	12970
unionist [men/male/women/female]	0.8150208623087621	1438
unionized [men/male/women/female]	0.7542955326460481	582
unionized [men/male/women/female] worker	0.6884057971014492	138
unique [men/male/women/female]	0.6202898550724638	1380
uniqueness of [men/male/women/female]	0.8817733990147784	406
unit for [men/male/women/female]	0.6347826086956522	2185
unitarian [men/male/women/female]	0.9119010819165378	647
united [men/male/women/female]	0.7848156182212581	2305
united church [men/male/women/female]	0.9534127843986999	923
united kingdom [men/male/women/female]	0.7090909090909091	275
united methodist [men/male/women/female]	0.7021907804655408	4382
united state [men/male/women/female]	0.7228755690440061	5272
universal [men/male/women/female]	0.7152230971128609	1524
universality of [men/male/women/female]	0.8464163822525598	586
university [men/male/women/female]	0.7646953924344085	44861
university [men/male/women/female] student	0.801980198019802	404
university and [men/male/women/female]	0.8319783197831978	369
university for [men/male/women/female]	0.9784859486352023	7437
university of [men/male/women/female]	0.8146551724137931	232
unjust for [men/male/women/female]	0.6153846153846154	130
unloved [men/male/women/female]	0.8048048048048048	333
unmarriageable [men/male/women/female]	0.6338028169014085	213
unmarried [men/male/women/female]	0.7304375449644489	107029
unmarried [men/male/women/female] age	0.7829457364341085	258
unmarried [men/male/women/female] member	0.6848484848484848	165
unmarried [men/male/women/female] student	0.7034482758620689	145
unmarried [men/male/women/female] teacher	0.8634920634920635	315
unmarried [men/male/women/female] worker	0.8467153284671532	274
unmarried adult [men/male/women/female]	0.7877984084880637	377
unmarried white [men/male/women/female]	0.8762376237623762	404
unmated [men/male/women/female]	0.6402321083172147	517
unnamed [men/male/women/female]	0.6584213451917732	3598
unnamed [men/male/women/female] protagonist	0.7302631578947368	152
unnatural [men/male/women/female]	0.6165644171779141	652
unnatural for [men/male/women/female]	0.6711798839458414	517
unnecessary for [men/male/women/female]	0.7392156862745098	510
unnumbered [men/male/women/female]	0.6458333333333334	240
unofficial [men/male/women/female]	0.6578947368421053	342
unorganized [men/male/women/female]	0.6826086956521739	460
unpaid [men/male/women/female]	0.7345238095238096	840
unpartnered [men/male/women/female]	0.7138263665594855	311
unprepared [men/male/women/female]	0.6325301204819277	664
unprotected [men/male/women/female]	0.8301260783012607	1507
unresponsive [men/male/women/female]	0.6756756756756757	148
unrestricted [men/male/women/female]	0.6264150943396226	265
unruly [men/male/women/female]	0.7876160990712074	6460
unsafe for [men/male/women/female]	0.8844155844155844	770
unsatisfied [men/male/women/female]	0.6043956043956044	364
unscreened [men/male/women/female]	0.7513661202185792	366
unseemly [men/male/women/female]	0.6111111111111112	126
unseemly for [men/male/women/female]	0.8370535714285714	448
unselected [men/male/women/female]	0.6653919694072657	523
unsexed [men/male/women/female]	0.8485576923076923	416
unskilled [men/male/women/female] labour	0.6304347826086957	184
unsuitable for [men/male/women/female]	0.8872964169381108	1535
unsung [men/male/women/female]	0.6880466472303207	343
unsupported [men/male/women/female]	0.6084507042253521	355
unthinkable for [men/male/women/female]	0.7323420074349443	269
untouchable [men/male/women/female]	0.8531468531468531	858
untrained [men/male/women/female] voice	0.7454545454545455	165
untreated [men/male/women/female]	0.7523009203681472	2499
unusual for [men/male/women/female]	0.6582366187424216	5773
unvaccinated [men/male/women/female]	0.8088888888888889	225
unwed [men/male/women/female]	0.8587813620071685	1395
unwilling [men/male/women/female]	0.6171967020023557	1698
upmarket [men/male/women/female]	0.786618444846293	553
upon [men/male/women/female]	0.7151162790697675	172
upper class [men/male/women/female]	0.7455605618870925	3773
upperclass [men/male/women/female]	0.771744860305746	1897
ups for [men/male/women/female]	0.6666666666666666	126
upset [men/male/women/female]	0.616519174041298	678
upstart [men/male/women/female]	0.6047904191616766	167
uptight [men/male/women/female]	0.611336032388664	247
uptown [men/male/women/female]	0.7473684210526316	190
urban [men/male/women/female]	0.8146038172353962	34580
urban [men/male/women/female] worker	0.7601713062098501	467
urban chinese [men/male/women/female]	0.871866295264624	359
urban indian [men/male/women/female]	0.8142548596112311	463
urban migrant [men/male/women/female]	0.8992443324937027	397
urban professional [men/male/women/female]	0.7258883248730964	197
urban white [men/male/women/female]	0.6242038216560509	157
urbanized [men/male/women/female]	0.6036585365853658	164
urgency of [men/male/women/female]	0.6514285714285715	175
urine of [men/male/women/female]	0.6129374337221634	943
uruguayan [men/male/women/female]	0.8845360824742268	485
usa [men/male/women/female]	0.688125	1600
usage by [men/male/women/female]	0.6383928571428571	224
usda [men/male/women/female]	0.7253886010362695	193
use [men/male/women/female]	0.89030717285679	12143
use and [men/male/women/female]	0.8161209068010076	397
use by [men/male/women/female]	0.7173785839672323	5127
use in [men/male/women/female]	0.7907545887151598	7355
use of [men/male/women/female]	0.705207358902401	16035
useful for [men/male/women/female]	0.744413407821229	2864
useful in [men/male/women/female]	0.7738095238095238	1260
usefulness of [men/male/women/female]	0.8471337579617835	471
