Concept	PROP_M	TOTAL_GEN_FREQ
strange white [men/male/women/female]	0.040149393090569564	1071
strange young [men/male/women/female]	0.208125	1600
stranger [men/male/women/female]	0.13978494623655913	465
straw [men/male/women/female]	0.007662835249042145	9918
stream [men/male/women/female]	0.21739130434782608	230
stream of [men/male/women/female]	0.28414929714008724	10315
street by [men/male/women/female]	0.2149122807017544	456
street of [men/male/women/female]	0.34196891191709844	386
strength in [men/male/women/female]	0.3389687235841082	2366
stricken [men/male/women/female]	0.34429205324727713	4958
strict [men/male/women/female]	0.3016949152542373	295
strike [men/male/women/female]	0.28663793103448276	464
string [men/male/women/female]	0.36015325670498083	261
striped [men/male/women/female]	0.11849710982658959	346
stripped [men/male/women/female]	0.27564102564102566	312
striving of [men/male/women/female]	0.16666666666666666	360
strong [men/male/women/female]	0.292531920157889	173793
strong [men/male/women/female] bias	0.26107226107226106	429
strong [men/male/women/female] body	0.09517923362175525	809
strong [men/male/women/female] energy	0.39622641509433965	159
strong [men/male/women/female] hand	0.05257510729613734	932
strong [men/male/women/female] voice	0.38226431338786054	2323
strong christian [men/male/women/female]	0.3425925925925926	216
strong of [men/male/women/female]	0.09596662030598054	3595
strong young [men/male/women/female]	0.093408262454435	6584
stronghold of [men/male/women/female]	0.3167701863354037	161
stubborn [men/male/women/female]	0.3559287737757993	4942
stubborn of [men/male/women/female]	0.2987012987012987	154
stubborn old [men/male/women/female]	0.14	350
stubbornness of [men/male/women/female]	0.3149171270718232	181
studious [men/male/women/female]	0.07751937984496124	1290
stuffy [men/male/women/female]	0.19875776397515527	322
stunned [men/male/women/female]	0.14586160108548168	1474
stunt [men/male/women/female]	0.0627977479428324	2309
stupid [men/male/women/female]	0.3241813797931088	12857
stupid of [men/male/women/female]	0.10572687224669604	454
stupid old [men/male/women/female]	0.24808184143222506	391
stupid young [men/male/women/female]	0.14130434782608695	368
stupidity of [men/male/women/female]	0.17111459968602827	1274
sturdy [men/male/women/female]	0.16035168515804898	4777
sturdy young [men/male/women/female]	0.11642156862745098	816
subdued [men/male/women/female]	0.37282229965156793	287
sublime [men/male/women/female]	0.3604060913705584	394
subordination and [men/male/women/female]	0.2822085889570552	163
substance of [men/male/women/female]	0.39082969432314413	458
substantial [men/male/women/female]	0.1089866156787763	2092
subtle [men/male/women/female]	0.21847246891651864	563
successful business [men/male/women/female]	0.1883745963401507	1858
successful young [men/male/women/female]	0.3616692426584235	647
succession of [men/male/women/female]	0.3305448305448305	4662
such [men/male/women/female]	0.25317109581998654	404592
such brave [men/male/women/female]	0.08614232209737828	801
such by [men/male/women/female]	0.32160804020100503	199
such case [men/male/women/female]	0.2817919075144509	692
such circumstance [men/male/women/female]	0.3735408560311284	257
such different [men/male/women/female]	0.34121621621621623	888
such exceptional [men/male/women/female]	0.24736842105263157	190
such famous [men/male/women/female]	0.13005780346820808	346
such fine [men/male/women/female]	0.13377926421404682	598
such good [men/male/women/female]	0.11380145278450363	1239
such great [men/male/women/female]	0.029940119760479042	2171
such holy [men/male/women/female]	0.1047040971168437	659
such influential [men/male/women/female]	0.20673076923076922	208
such nice [men/male/women/female]	0.2686084142394822	309
such noble [men/male/women/female]	0.20822622107969152	389
such old [men/male/women/female]	0.3074433656957929	927
such powerful [men/male/women/female]	0.19576719576719576	756
such prominent [men/male/women/female]	0.17754569190600522	383
such remarkable [men/male/women/female]	0.3374233128834356	163
such talented [men/male/women/female]	0.35	140
such time [men/male/women/female]	0.26521739130434785	230
such white [men/male/women/female]	0.12060301507537688	398
such young [men/male/women/female]	0.2749354005167959	5805
sufficiency of [men/male/women/female]	0.3910386965376782	491
sufficient [men/male/women/female]	0.15182683451028553	6514
suffolk [men/male/women/female]	0.1836734693877551	343
sugar [men/male/women/female]	0.2080745341614907	322
suit for [men/male/women/female]	0.3914798206278027	2230
suit of [men/male/women/female]	0.13109756097560976	656
suitable [men/male/women/female]	0.2924711869480617	6681
suitable [men/male/women/female] partner	0.2541436464088398	181
suitable young [men/male/women/female]	0.23517915309446255	1535
suited [men/male/women/female]	0.04221720915243313	6206
sullen [men/male/women/female]	0.1249005568814638	1257
sullivan [men/male/women/female]	0.2328767123287671	365
sum of [men/male/women/female]	0.29856115107913667	278
sun [men/male/women/female]	0.18242343541944075	751
sunburnt [men/male/women/female]	0.1623134328358209	536
sunday [men/male/women/female]	0.3828996282527881	269
sundry [men/male/women/female]	0.3168604651162791	688
suntanned [men/male/women/female]	0.3507853403141361	191
superannuated [men/male/women/female]	0.3146853146853147	143
superfluity of [men/male/women/female]	0.2900763358778626	262
superhuman [men/male/women/female]	0.28421052631578947	190
superior [men/male/women/female]	0.19969404565780183	8498
superior in [men/male/women/female]	0.17692307692307693	260
superiority in [men/male/women/female]	0.09033613445378151	1428
superstition of [men/male/women/female]	0.30625	320
superstitious [men/male/women/female]	0.21255438160348042	1609
supine [men/male/women/female]	0.3543307086614173	127
supply [men/male/women/female]	0.1499330655957162	747
supply and [men/male/women/female]	0.055152394775036286	2756
supply for [men/male/women/female]	0.3333333333333333	495
supply of [men/male/women/female]	0.34119960668633237	9153
supremacy of [men/male/women/female]	0.3356164383561644	730
supreme [men/male/women/female]	0.2600896860986547	223
surface [men/male/women/female]	0.16597510373443983	482
surgeon [men/male/women/female]	0.23809523809523808	189
surly [men/male/women/female]	0.07379518072289157	664
surpass [men/male/women/female]	0.17953667953667954	518
surplus [men/male/women/female] population	0.11142857142857143	700
surprised [men/male/women/female]	0.18927973199329984	1194
surrender of [men/male/women/female]	0.36764705882352944	136
surrey [men/male/women/female]	0.23255813953488372	215
surveillance [men/male/women/female]	0.15901060070671377	283
susceptible young [men/male/women/female]	0.35883905013192613	379
suspicious [men/male/women/female]	0.14992774566473988	2768
sussex [men/male/women/female]	0.2245557350565428	619
sustenance for [men/male/women/female]	0.36363636363636365	110
sustenance of [men/male/women/female]	0.25301204819277107	166
sutherland [men/male/women/female]	0.1519434628975265	283
swarm of [men/male/women/female]	0.18150208623087621	4314
swarthy [men/male/women/female]	0.03837638376383764	2710
sweat of [men/male/women/female]	0.09137055837563451	788
sweater for [men/male/women/female]	0.3353658536585366	164
sweaty [men/male/women/female]	0.08357558139534883	4128
swimming [men/male/women/female]	0.19172932330827067	266
swirl of [men/male/women/female]	0.16666666666666666	246
swiss [men/male/women/female] mouse	0.328125	192
sword and [men/male/women/female]	0.22527472527472528	364
sworn [men/male/women/female]	0.296551724137931	145
symmetrical [men/male/women/female]	0.06133625410733844	913
sympathy of [men/male/women/female]	0.27138914443422263	1087
synthetic [men/male/women/female]	0.14006514657980457	614
table and [men/male/women/female]	0.35129310344827586	464
tableful of [men/male/women/female]	0.3170731707317073	205
tact of [men/male/women/female]	0.3918918918918919	148
tactic of [men/male/women/female]	0.37755102040816324	392
tail of [men/male/women/female]	0.25380710659898476	197
tailed [men/male/women/female]	0.3525423728813559	295
tailored [men/male/women/female]	0.34036144578313254	332
tailoring for [men/male/women/female]	0.38235294117647056	136
take [men/male/women/female]	0.3333333333333333	138
talented young [men/male/women/female]	0.24763593380614657	3384
taliban [men/male/women/female]	0.3215613382899628	538
talk by [men/male/women/female]	0.379182156133829	269
talking [men/male/women/female]	0.29537366548042704	1124
tall [men/male/women/female]	0.21643210346139216	44693
tall black [men/male/women/female]	0.13062098501070663	467
tall blond [men/male/women/female]	0.3423076923076923	260
tall handsome [men/male/women/female]	0.29559748427672955	159
tall of [men/male/women/female]	0.12211981566820276	434
tall thin [men/male/women/female]	0.38362068965517243	232
tall young [men/male/women/female]	0.08030592734225621	2092
tally of [men/male/women/female]	0.3583815028901734	173
tame [men/male/women/female]	0.33910891089108913	404
tan [men/male/women/female]	0.3653250773993808	323
tangle of [men/male/women/female]	0.12980132450331125	755
tanned [men/male/women/female]	0.37425742574257426	1515
tao [men/male/women/female]	0.37267080745341613	161
taste of [men/male/women/female]	0.3968253968253968	1575
tattered [men/male/women/female]	0.21666666666666667	600
tattooed [men/male/women/female]	0.2985896870868224	4538
taurus [men/male/women/female]	0.38461538461538464	364
tawny [men/male/women/female]	0.2929936305732484	157
tax [men/male/women/female]	0.13855421686746988	1660
taylor [men/male/women/female]	0.3402061855670103	485
tea [men/male/women/female]	0.095952023988006	667
teacher of [men/male/women/female]	0.19036697247706422	2180
teaching of [men/male/women/female]	0.20834859025997804	2731
team [men/male/women/female]	0.28727634194831014	1006
team of [men/male/women/female]	0.1989404927223165	19443
tear [men/male/women/female]	0.34833333333333333	600
technical [men/male/women/female]	0.17960553923625683	2383
teeth of [men/male/women/female]	0.24892703862660945	233
telegraph [men/male/women/female]	0.1701492537313433	335
telephone [men/male/women/female]	0.06589785831960461	607
temperament of [men/male/women/female]	0.38394415357766143	573
tempered [men/male/women/female]	0.3392857142857143	2296
temple of [men/male/women/female]	0.2177121771217712	271
tempt [men/male/women/female]	0.1346704871060172	698
temptation for [men/male/women/female]	0.2618595825426945	527
tempting [men/male/women/female]	0.2138728323699422	1557
tempting for [men/male/women/female]	0.3937007874015748	127
ten of [men/male/women/female]	0.24164133738601823	658
tender of [men/male/women/female]	0.2551546391752577	388
tenderness for [men/male/women/female]	0.38095238095238093	210
tennis [men/male/women/female]	0.38311688311688313	462
tennis for [men/male/women/female]	0.3140096618357488	414
tense [men/male/women/female]	0.19083969465648856	393
tension of [men/male/women/female]	0.3708609271523179	151
tent [men/male/women/female]	0.17142857142857143	350
tent and [men/male/women/female]	0.13450292397660818	342
tent of [men/male/women/female]	0.3253968253968254	126
tenth [men/male/women/female]	0.3419354838709677	155
term [men/male/women/female] partner	0.3483606557377049	244
terrestrial [men/male/women/female]	0.13798449612403102	645
terrible [men/male/women/female]	0.2574963304676033	4769
terrible old [men/male/women/female]	0.3755274261603376	237
terror [men/male/women/female]	0.30141843971631205	282
terror of [men/male/women/female]	0.33505154639175255	776
test of [men/male/women/female]	0.2688039457459926	811
tested [men/male/women/female]	0.32094594594594594	296
testimony [men/male/women/female]	0.3614457831325301	166
testosterone [men/male/women/female]	0.14306569343065692	685
testosterone and [men/male/women/female]	0.23772609819121446	387
testosterone in [men/male/women/female]	0.2771842808088516	5242
textile [men/male/women/female]	0.38721804511278196	266
thankful [men/male/women/female]	0.27167630057803466	173
